7.325008457187500710e+00,6.863449608258167700e+01,7.627775560064398519e+01,7.525221700375018941e+01,5.057798460010299380e+01,7.406750350342321099e+01,6.654492174709628216e+01,5.130916778884684959e+01,7.491525085053662281e+01,6.691301357121305671e+01,6.805533534209752133e+01,6.946430953065575409e+01,2.399999999999999911e-01,7.747595750094215816e+01,6.937066571705824458e+01,6.873652190359477743e+01,7.621906652033089813e+01,6.868404511836317283e+01,6.868171842994829035e+01,6.696366735552419414e+01,6.657898806332845254e+01,6.762344847855044350e+01
1.721505177421875032e+01,7.817839231997297134e+01,8.631189949541285955e+01,8.576825140063596109e+01,4.720668454792674140e+01,5.416024919577967012e+01,7.705935785210604649e+01,7.644272122749615050e+01,8.353114029329989876e+01,7.697902219898321619e+01,7.831337266905262595e+01,7.869856509123701471e+01,7.891827412241482875e+01,2.399999999999999911e-01,7.954335896935924666e+01,7.899098124159829126e+01,8.643230157949356851e+01,7.869198605706189653e+01,7.798635563043205821e+01,7.875839259347718269e+01,7.693718238630401629e+01,7.657761086234805248e+01
7.746684049375000214e+00,6.901642222025236606e+01,7.664715035276455524e+01,7.567668959217910185e+01,6.680988590301791419e+01,5.840154130777668229e+01,6.744294584225139033e+01,6.701463584898263548e+01,7.487376537835490353e+01,6.660546339556924522e+01,6.792699386741048784e+01,6.889578408401865772e+01,6.935505132896770419e+01,7.659059594320643782e+01,2.399999999999999911e-01,6.917909888836251753e+01,7.602379479212092406e+01,6.863617247213753103e+01,6.847069841925423361e+01,6.843823546706047978e+01,6.785544185531972516e+01,6.731532729452885633e+01
7.972216246562499720e+00,6.896628316688148175e+01,7.629339691106326882e+01,7.631155982017824613e+01,6.808767023508472960e+01,7.439144255940857420e+01,6.756457434717690091e+01,4.779869723243093915e+01,7.410275964710289998e+01,6.726014157586925535e+01,6.763881960772107504e+01,6.623657557524285266e+01,6.924400697530188609e+01,7.695471639172268397e+01,6.891585194083069155e+01,2.399999999999999911e-01,7.684180311798540686e+01,6.957125232090717759e+01,6.865586626306992457e+01,6.907979622774055883e+01,6.709295503882859180e+01,6.756623333930821218e+01
1.757820310078125203e+01,7.938693493956102998e+01,8.634593200470285979e+01,8.609759013899557090e+01,7.830201613543289341e+01,8.501828099134486649e+01,7.666689884173472080e+01,7.642456529965977552e+01,8.411212015641670803e+01,7.614068728340200209e+01,7.698053869102277247e+01,7.839542724602435442e+01,7.838687890681222825e+01,8.641631197180075219e+01,7.885707598865843693e+01,7.911620984862247496e+01,2.399999999999999911e-01,7.898533553714040067e+01,7.836228412830323009e+01,7.904536804866908994e+01,7.772385196745905489e+01,7.783584126196933539e+01
8.274718398437499900e+00,6.778592924547947973e+01,7.580463745762989447e+01,7.636171097128112706e+01,6.747684717177153857e+01,7.445140252186575935e+01,6.795606423736528257e+01,6.720799214829216339e+01,7.503913582550916317e+01,6.690274724881147961e+01,6.760640812959313450e+01,6.831828494540555141e+01,6.931080648708741876e+01,7.674707947541617159e+01,6.861535542731832038e+01,6.912238151418762300e+01,7.673808623974400689e+01,2.399999999999999911e-01,6.901352847702010251e+01,6.918634572848067421e+01,6.771184687618202247e+01,6.794591592648799860e+01
8.118604527500000501e+00,6.867984770972095987e+01,7.687905142893175992e+01,7.607488301796195174e+01,6.732745736193052721e+01,7.524907114328368607e+01,6.764746457722944228e+01,6.812302536681565357e+01,7.493017648694407740e+01,6.787238218309337867e+01,6.808821566663183944e+01,6.757701493343022037e+01,6.867430723711763108e+01,7.604505742262566059e+01,6.896704900799613824e+01,6.825961240667891161e+01,7.662669916215034505e+01,6.930037723606810118e+01,2.399999999999999911e-01,6.986315238602097111e+01,6.881470759843541884e+01,6.866884326431407715e+01
8.091360621562500910e+00,6.880748797940719896e+01,7.687968431901555277e+01,7.565358651318602767e+01,6.751028418229006434e+01,7.425597614477985076e+01,6.775126821612892059e+01,6.800241964204924727e+01,7.481740403144812035e+01,6.715428089235152243e+01,6.826649201990497318e+01,6.775907174178968262e+01,6.735047288111258013e+01,7.593531696412786403e+01,6.871638764522438692e+01,6.910663163907653939e+01,7.633268749505239725e+01,6.926613774792318168e+01,6.996653185492495197e+01,2.399999999999999911e-01,6.843037149187497903e+01,6.834358005021172744e+01
7.767620128437499716e+00,6.699106960480341399e+01,7.566551546269346318e+01,7.537134897053346094e+01,6.836714337354578674e+01,7.532777107498846192e+01,6.876172755240074252e+01,6.787963773155378533e+01,7.605489886839306735e+01,6.815748882264071540e+01,6.817668049216322856e+01,6.775653660368985243e+01,6.762156748825590569e+01,7.557543664423786822e+01,6.774905553477664455e+01,6.801292527652071840e+01,7.587499548923760528e+01,6.893413654998113316e+01,6.932449330526318931e+01,6.918776118289223120e+01,2.399999999999999911e-01,6.944963465260886437e+01
7.600457910312499621e+00,6.761329231279229646e+01,7.560936954841231739e+01,7.543203272792985103e+01,6.771679916888581374e+01,7.416032574566875724e+01,6.823997323197650644e+01,6.895229554454172671e+01,7.636374630877597269e+01,6.846485686932339831e+01,6.836989772965941370e+01,6.769957351071977314e+01,6.824149915709588754e+01,7.485500238842244869e+01,6.762476041332601540e+01,6.884893743803080213e+01,7.570522851435865164e+01,6.820097489180201933e+01,6.832838883853621326e+01,6.955009226777275444e+01,6.926968028304483482e+01,2.399999999999999911e-01
